longitude,latitude,what3words,hf_type,dist_name,vdc_name1,vdc_code1
86.62469886,26.62356371,successively.speedometer.vaccinating,Sub Health Post,Saptari,InarwaFulpariya,E-SAG-15-049
86.63210716,26.60377836,blaster.obsessively.melds,Sub Health Post,Saptari,InarwaFulpariya,E-SAG-15-049
86.65706382,26.60780163,newsmaker.scribe.double,Sub Health Post,Saptari,Rampurjamuwa,E-SAG-15-100
86.67467994,26.61114378,benched.lanterns.fume,Sub Health Post,Saptari,Basbalpur,E-SAG-15-013
86.65128871,26.57477961,sniggering.placated.stopgap,Sub Health Post,Saptari,Arnaha,E-SAG-15-001
86.69227943,26.62108531,anchor.mathematical.lamination,Sub Health Post,Saptari,Sambhunath,E-SAG-15-104
86.7201817,26.62444373,flirted.surfed.fastenings,Sub Health Post,Saptari,Rayapur,E-SAG-15-102
86.70780585,26.58084823,extremity.declassify.evokes,Sub Health Post,Saptari,Kataiya,E-SAG-15-062
86.71958078,26.56964912,recited.adapt.intimated,Sub Health Post,Saptari,Jamunimadhepura,E-SAG-15-052
86.74601328,26.56837837,entryway.spurn.casement,Sub Health Post,Saptari,Maleth,E-SAG-15-079
86.7481753,26.58686681,apostrophe.adjusting.impertinent,Sub Health Post,Saptari,Basbiti,E-SAG-15-014
86.70273442,26.55443118,certifiable.noticed.sweater,Sub Health Post,Saptari,Malekpur,E-SAG-15-078
86.67855662,26.53787458,duckling.spanning.pianos,Sub Health Post,Saptari,Belhichapena,E-SAG-15-017
86.65293198,26.5166892,thirst.fundraising.slink,Sub Health Post,Saptari,GamhariyaParwaha,E-SAG-15-041
86.63170408,26.50013181,reflective.conjecture.worked,Sub Health Post,Saptari,Aurahi,E-SAG-15-002
86.60528847,26.50072136,turbines.suppleness.artworks,Sub Health Post,Saptari,Bhutahi,E-SAG-15-021
86.65301923,26.48764202,breadsticks.squirts.outweighs,Sub Health Post,Saptari,Jhutaki,E-SAG-15-054
86.67792399,26.50156394,overhand.astuteness.glows,Sub Health Post,Saptari,Nardho,E-SAG-15-085
86.67435767,26.46524647,stolen.spanning.interesting,Sub Health Post,Saptari,Banainiya,E-SAG-15-007
86.7014712,26.4752083,furnace.quarrelsome.demo,Sub Health Post,Saptari,Fakira,E-SAG-15-037
86.69694351,26.52339117,cranberries.affair.locks,Sub Health Post,Saptari,SimrahaSigiyoun,E-SAG-15-107
86.71309169,26.52210423,rash.wished.compliant,Sub Health Post,Saptari,Malekpur,E-SAG-15-078
86.73069335,26.52675973,hobbyists.pulled.post,Sub Health Post,Saptari,Boriya,E-SAG-15-025
86.74905907,26.51821103,essays.lessening.vitamins,Sub Health Post,Saptari,ItahariBishnupur,E-SAG-15-050
85.67795454,26.9937315,childish.repenting.posters,Sub Center,Sarlahi,Bhaktipur,C-JAN-19-018
86.71540221,26.47787743,orphaned.select.offered,Sub Health Post,Saptari,BirpurBarahi,E-SAG-15-022
86.71615846,26.46863652,intellectually.parenthesis.tinkers,Sub Health Post,Saptari,Kochabakhari,E-SAG-15-067
86.72642764,26.46865655,criminalist.causal.quirks,Sub Health Post,Saptari,Lalapati,E-SAG-15-070
86.7388765,26.47792229,unfeeling.monorail.partridges,Sub Health Post,Saptari,Kochabakhari,E-SAG-15-067
86.75066914,26.45219654,unscrewing.telescopic.mirrored,Sub Health Post,Saptari,Lalapati,E-SAG-15-070
86.74397057,26.49641635,plays.culled.guiding,Sub Health Post,Saptari,BirpurBarahi,E-SAG-15-022
86.77110274,26.50372433,rezoning.kilt.reinstate,Sub Health Post,Saptari,Bishahariya,E-SAG-15-023
86.76591438,26.52946257,paving.flat.exporters,Sub Health Post,Saptari,Farseth,E-SAG-15-038
86.7857432,26.52223187,onlookers.outfitter.roughest,Sub Health Post,Saptari,Deurimaruwa,E-SAG-15-031
86.77609412,26.57833131,trusteeship.freshened.hissing,Sub Health Post,Saptari,Didhawa,E-SAG-15-035
86.7863437,26.59419101,scoping.litanies.meaty,Sub Health Post,Saptari,Hariharpur,E-SAG-15-046
86.76781509,26.67866242,colleague.bogus.devising,Sub Health Post,Saptari,Jandaul,E-SAG-15-053
86.81188255,26.69325104,updating.lodge.windblown,Sub Health Post,Saptari,Bakdhauwa,E-SAG-15-005
86.84572047,26.6708465,declined.showroom.deacon,Sub Health Post,Saptari,Theliya,E-SAG-15-112
86.86259731,26.69066855,overextend.photogenic.cassettes,Sub Health Post,Saptari,Dhodhanpur,E-SAG-15-034
86.90227706,26.69862328,glues.wizardly.knockouts,Sub Health Post,Saptari,Kamalpur,E-SAG-15-060
86.91916358,26.72437996,slotted.thrillingly.clattering,Sub Health Post,Saptari,Fatepur,E-SAG-15-039
86.97283304,26.71053713,society.rodent.underwrites,Sub Health Post,Saptari,Odraha,E-SAG-15-087
86.98827168,26.6880939,nightingale.pronouns.gentler,Sub Health Post,Saptari,Koshi Tappu Wildlife,E-SAG-15-116
86.92728212,26.67421245,flown.consigning.coeducation,Sub Health Post,Saptari,Dhodhanpur,E-SAG-15-034
86.93830991,26.66431527,accustom.fairytale.tensing,Sub Health Post,Saptari,Pipra(Purba),E-SAG-15-093
86.91773974,26.65968373,anguishing.inaudibly.freelancer,Sub Health Post,Saptari,Dharampur,E-SAG-15-033
86.90452216,26.65043322,sprawled.highlighted.croutons,Sub Health Post,Saptari,Dharampur,E-SAG-15-033
86.89202332,26.66032668,abacus.depositing.cabdriver,Sub Health Post,Saptari,Rupnagar,E-SAG-15-103
86.87512572,26.65899252,radishes.misaligned.flipping,Sub Health Post,Saptari,Dharampur,E-SAG-15-033
86.91777,26.61743337,transcends.unsuited.entertainers,Sub Health Post,Saptari,Badgama,E-SAG-15-003
86.92436412,26.64186306,sprawled.aptness.engulfing,Sub Health Post,Saptari,Jagatpur,E-SAG-15-051
86.91925423,26.59564876,uselessness.robustly.lolly,Sub Health Post,Saptari,Bairawa,E-SAG-15-004
86.89941467,26.61015977,lopsidedly.fairness.chemists,Sub Health Post,Saptari,Baramjhiya,E-SAG-15-011
86.87958741,26.60816388,salvaged.scooted.marshy,Sub Health Post,Saptari,Mainakaderi,E-SAG-15-076
86.84725598,26.62133612,chase.trekker.blushing,Sub Health Post,Saptari,Lohajara,E-SAG-15-072
86.79069311,26.62522511,onwards.unassigned.penning,Sub Health Post,Saptari,Prasabani,E-SAG-15-096
86.82967809,26.58764779,allergies.complain.tenderloins,Sub Health Post,Saptari,Diman,E-SAG-15-036
86.85317573,26.5870138,depositing.snapshot.rehiring,Sub Health Post,Saptari,Goithi,E-SAG-15-043
86.89649244,26.59299337,improving.verified.rules,Sub Health Post,Saptari,Badgama,E-SAG-15-003
86.8928381,26.57450599,earnestly.confusingly.deluge,Sub Health Post,Saptari,Portaha,E-SAG-15-095
86.90973333,26.56329483,ventilators.histology.subscription,Sub Health Post,Saptari,Bhardaha,E-SAG-15-020
86.79445417,26.57571833,underpinned.rustlers.sage,Sub Health Post,Saptari,Pakari,E-SAG-15-088
86.82530049,26.56915783,unregistered.tittering.thwart,Sub Health Post,Saptari,Dadha,E-SAG-15-028
86.87229096,26.5652467,swarming.snoring.defeated,Sub Health Post,Saptari,Madhawapur,E-SAG-15-073
86.83340103,26.55200316,clearest.inhabit.truffle,Sub Health Post,Saptari,Bhagawatpur,E-SAG-15-018
86.81285628,26.54669632,navigation.purposeful.melody,Sub Health Post,Saptari,Mahadeva,E-SAG-15-075
86.83856616,26.53286418,survivors.possums.luxuries,Sub Health Post,Saptari,Bathanaha,E-SAG-15-015
86.85251413,26.5302386,postpone.sushi.persons,Sub Health Post,Saptari,Joginiya-2,E-SAG-15-056
86.88260177,26.53290723,pancreas.underwrite.splints,Sub Health Post,Saptari,Joginiya-1,E-SAG-15-055
86.90830603,26.51180054,overtimes.airtight.sportswriter,Sub Health Post,Saptari,GobarGada,E-SAG-15-042
86.84006969,26.50711916,euphoria.debriefed.chewier,Sub Health Post,Saptari,Inarwa,E-SAG-15-048
86.80998438,26.50774244,shallots.skis.evolution,Sub Health Post,Saptari,Ko.Madhepura,E-SAG-15-066
86.83935887,26.49061401,prevails.ingratitude.sugar,Sub Health Post,Saptari,Barsain(Ko.),E-SAG-15-012
86.81222108,26.48595967,twirling.hike.matting,Sub Health Post,Saptari,Koiladi,E-SAG-15-068
86.79681956,26.48329789,cherries.stringency.aerobics,Sub Health Post,Saptari,Sankarpura,E-SAG-15-105
86.76894376,26.48259532,tooted.onrush.anyways,Sub Health Post,Saptari,Launiya,E-SAG-15-071
86.77117331,26.46807507,overdrawn.doctoring.expires,Sub Health Post,Saptari,Tilathi,E-SAG-15-114
86.81445373,26.46615732,acidic.shepherdess.detached,Sub Health Post,Saptari,Rampuramalhaniya,E-SAG-15-099
86.74575768,26.54637159,domestics.replay.them,District Cold Room,Saptari,RajbirajN.P.,E-SAG-15-097
86.87590563,26.67168789,sublimity.beeps.flummoxed,Supply Center,Saptari,Rupnagar,E-SAG-15-103
86.78679935,26.60398411,mumblings.opts.drizzling,Supply Center,Saptari,Hariharpur,E-SAG-15-046
86.81331635,26.56359808,diverted.ombudsman.pugs,Supply Center,Saptari,Bathanaha,E-SAG-15-015
86.8326494,26.51674436,maturing.transfer.easing,Supply Center,Saptari,Bamangamakatti,E-SAG-15-006
86.86437516,26.50998415,culprits.adaptable.warhorses,Supply Center,Saptari,Hanumannagar,E-SAG-15-044
86.56201777,26.68873047,aiming.adopting.inductively,Supply Center,Saptari,Kushaha,E-SAG-15-069
86.62375871,26.65765655,embroidered.scamp.repossessed,Supply Center,Saptari,Kalyanpur,E-SAG-15-059
86.57874415,26.56173888,whistled.slowest.weeknight,Supply Center,Saptari,Manraja,E-SAG-15-082
86.61288143,26.51971417,filtering.doff.passenger,Supply Center,Saptari,Pato,E-SAG-15-091
86.64528993,26.5408593,countrywide.scrapings.formality,Supply Center,Saptari,Brahmapur,E-SAG-15-026
86.66973993,26.57522676,estates.smugly.smashing,Supply Center,Saptari,Patthargada,E-SAG-15-092
86.71952967,26.45300578,magnolias.sardine.resorted,Supply Center,Saptari,Chhinnamasta,E-SAG-15-027
85.56976331,26.86672651,entire.zaps.disclose,DPHO,Sarlahi,MalangawaN.P.,C-JAN-19-064
85.56014385,26.85900333,mills.tunes.spacing,Hospital,Sarlahi,MalangawaN.P.,C-JAN-19-064
85.45592602,27.02021162,lively.chasm.unrewarded,Primary Health Center,Sarlahi,Barahathawa,C-JAN-19-009
85.5846994,27.03245848,kingdoms.lemmings.hostels,Primary Health Center,Sarlahi,Haripur,C-JAN-19-038
85.62926589,27.06884812,hardline.governable.aloof,Primary Health Center,Sarlahi,Lalbandi,C-JAN-19-056
85.40340543,26.81724551,regimes.crowding.gibberish,Health Post,Sarlahi,Dumariya,C-JAN-19-029
85.46318344,26.90171829,brightness.sugarless.branding,Health Post,Sarlahi,Sisotiya,C-JAN-19-094
85.53272452,26.94573041,patterned.embankments.grew,Health Post,Sarlahi,Jamuniya,C-JAN-19-045
85.54795181,26.90762592,contraction.tonelessly.termite,Health Post,Sarlahi,Salempur,C-JAN-19-087
85.59578509,26.94272824,jaundice.foundations.nimbleness,Health Post,Sarlahi,Mohanpur,C-JAN-19-067
85.66095507,27.01897663,smeary.tweezers.however,Health Post,Sarlahi,Ishworpur,C-JAN-19-043
85.68996303,27.01742748,scented.slates.moneymaking,Health Post,Sarlahi,Bhaktipur,C-JAN-19-018
85.61475604,27.09505379,firetrucks.keepsake.onset,Health Post,Sarlahi,Sasapur,C-JAN-19-090
85.4957184,27.12806184,pilots.unalterable.scratchy,Sub Health Post,Sarlahi,Karmaiya,C-JAN-19-050
85.54102313,27.13097412,kerfuffle.reinsurance.expanded,Sub Health Post,Sarlahi,Dhungrekhola,C-JAN-19-027
85.56127296,27.10765231,ladles.halting.confided,Sub Health Post,Sarlahi,Hariyon,C-JAN-19-040
85.62362926,27.12450548,coiling.quintupled.reclining,Sub Health Post,Sarlahi,Atrouli,C-JAN-19-003
85.72825323,27.17498956,flummoxed.varsity.congratulate,Sub Health Post,Sarlahi,NarayanKhola,C-JAN-19-071
85.77021525,27.15426629,afterwards.redeems.highlights,Sub Health Post,Sarlahi,Parwanipur,C-JAN-19-076
85.67640218,27.10959566,officer.reconnects.predictable,Sub Health Post,Sarlahi,Pattharkot,C-JAN-19-077
85.78246385,27.11217784,enamel.regard.wiring,Sub Health Post,Sarlahi,Kalinjor,C-JAN-19-049
85.67444621,27.04466253,cronyism.lows.cyclically,Sub Health Post,Sarlahi,Raniganj,C-JAN-19-084
85.6282941,27.03935161,candidacies.preferable.latecomer,Sub Health Post,Sarlahi,Jabdi,C-JAN-19-044
85.60888677,27.06999517,bottleneck.visors.hollies,Sub Health Post,Sarlahi,Netraganj,C-JAN-19-073
85.5544475,27.07431452,picturing.policewoman.blackboard,Sub Health Post,Sarlahi,Dhurkauli,C-JAN-19-028
85.4458618,27.06098536,sector.misaligned.gazes,Sub Health Post,Sarlahi,Rajghat,C-JAN-19-081
85.49492476,27.05178219,painter.reindeer.stickers,Sub Health Post,Sarlahi,Shankarpur,C-JAN-19-089
85.52406884,27.0407313,provokes.frightfully.visitor,Sub Health Post,Sarlahi,JanakiNagar,C-JAN-19-046
85.40747025,27.01998684,improvise.iced.unalienable,Sub Health Post,Sarlahi,Hajariya,C-JAN-19-036
85.48367962,27.01190288,dimness.glimpses.stepdad,Sub Health Post,Sarlahi,Murtiya,C-JAN-19-069
85.55439383,27.00777808,annoying.refocus.sneaking,Sub Health Post,Sarlahi,Pidari,C-JAN-19-078
85.57892125,27.00234776,packaged.towel.gruff,Sub Health Post,Sarlahi,LaxmipurKodraha,C-JAN-19-058
85.6172504,26.97919773,outlandish.permissible.canoed,Sub Health Post,Sarlahi,Bela,C-JAN-19-013
85.72735827,27.01350454,relationship.season.definitive,Sub Health Post,Sarlahi,Gourishankar,C-JAN-19-035
85.71093259,26.94438178,winnings.doubtless.files,Sub Health Post,Sarlahi,Basantapur,C-JAN-19-011
85.66315193,26.92689668,waistbands.badly.infusing,Sub Health Post,Sarlahi,DhanakaulPachhiyati,C-JAN-19-024
85.6878919,26.90116234,used.parroted.reformation,Sub Health Post,Sarlahi,Haripurwa,C-JAN-19-039
85.65814315,26.8911454,weakest.cumulative.disarm,Sub Health Post,Sarlahi,Jingadawa,C-JAN-19-047
85.67022,26.86448161,joke.brine.uncarpeted,Sub Health Post,Sarlahi,Sangrampur,C-JAN-19-088
85.65121234,26.86511297,origins.misled.thunderclap,Sub Health Post,Sarlahi,Narayanpur,C-JAN-19-072
85.6399776,26.89665179,reasoned.hitched.sarongs,Sub Health Post,Sarlahi,Parsa,C-JAN-19-075
85.64692676,26.92106194,cuddly.unscramble.bobsled,Sub Health Post,Sarlahi,Noukailawa,C-JAN-19-074
85.58376219,26.90502506,unbending.diplodocus.correlation,Sub Health Post,Sarlahi,Brahmapuri,C-JAN-19-020
85.57962301,26.87414896,otherwise.leaps.tribal,Sub Health Post,Sarlahi,Belhi,C-JAN-19-014
85.59245985,26.86048292,illiterates.surfers.angering,Sub Health Post,Sarlahi,TribhuwanNagar,C-JAN-19-100
85.52660304,26.84601758,amplifying.repainted.racks,Sub Health Post,Sarlahi,Khutauna,C-JAN-19-053
85.53896343,26.86967728,recycled.overblown.coda,Sub Health Post,Sarlahi,Musauli,C-JAN-19-070
85.55138052,26.88927943,clubs.dealership.opposes,Sub Health Post,Sarlahi,Gamhariya,C-JAN-19-033
85.51691818,26.82563066,importantly.assuring.overblown,Sub Health Post,Sarlahi,Bhadsar,C-JAN-19-016
85.50404476,26.84172362,surprisingly.sapphire.musicals,Sub Health Post,Sarlahi,Sakraul,C-JAN-19-086
85.50367122,26.87011945,syrup.mulberries.firestorm,Sub Health Post,Sarlahi,Kodena,C-JAN-19-055
85.51871188,26.89624342,wooden.timorous.infuse,Sub Health Post,Sarlahi,Khoriya,C-JAN-19-052
85.5275606,26.91175297,lousy.lacquered.replenished,Sub Health Post,Sarlahi,Aurahi,C-JAN-19-004
85.50030374,26.91958021,proficient.chromatic.flutes,Sub Health Post,Sarlahi,Pidariya,C-JAN-19-079
85.50066821,26.89199593,roaming.bikini.sectioning,Sub Health Post,Sarlahi,Sundarpur,C-JAN-19-098
85.48821666,26.87563489,regress.cable.painless,Sub Health Post,Sarlahi,LaxmipurSu.,C-JAN-19-059
85.48659092,26.8618234,mittens.trachea.amateurs,Sub Health Post,Sarlahi,Fulparasi,C-JAN-19-031
85.46843386,26.86649631,casseroles.gradualist.thorn,Sub Health Post,Sarlahi,Godeta,C-JAN-19-034
85.4759643,26.84466948,exfoliate.outsides.sweeper,Sub Health Post,Sarlahi,Batraul,C-JAN-19-012
85.46358692,26.82343874,deposited.horizons.porpoise,Sub Health Post,Sarlahi,Madhubangoth,C-JAN-19-060
85.46939393,26.795102,filtered.cavalier.transfixed,Sub Health Post,Sarlahi,BaraUdhoran,C-JAN-19-010
85.42406906,26.8035303,recurrence.antelopes.introductory,Sub Health Post,Sarlahi,Bahadurpur,C-JAN-19-007
85.45347476,26.83549978,hurried.locating.thrift,Sub Health Post,Sarlahi,BelwaJabdi,C-JAN-19-015
85.45564813,26.87528269,controllers.lifelessly.bloat,Sub Health Post,Sarlahi,Bagdaha,C-JAN-19-006
85.48501556,26.91211424,loads.nougat.healers,Sub Health Post,Sarlahi,Belhi,C-JAN-19-014
85.46494145,26.92406849,typhoon.decorative.coeducation,Sub Health Post,Sarlahi,Dhangada,C-JAN-19-026
85.4865657,26.93160474,crankiness.classed.remodels,Sub Health Post,Sarlahi,Sohadawa,C-JAN-19-096
85.49152122,26.96735982,succumbs.sublimated.fleshless,Sub Health Post,Sarlahi,Shreepur,C-JAN-19-091
85.45809824,26.96131842,heavyweight.landowning.lopsidedly,Sub Health Post,Sarlahi,Laukath,C-JAN-19-057
85.43359755,26.96510532,patches.fragmenting.daredevil,Sub Health Post,Sarlahi,SundarpurChuldawa,C-JAN-19-099
85.43506334,26.92455174,babbling.rivet.raincoat,Sub Health Post,Sarlahi,Bhawanipur,C-JAN-19-019
85.44705127,26.9084561,freshness.reappear.taste,Sub Health Post,Sarlahi,DhanakaulPurba,C-JAN-19-025
85.43928609,26.88078276,ultrasounds.tamer.metallic,Sub Health Post,Sarlahi,Sikhauna,C-JAN-19-092
85.40934004,26.88693996,propose.shopaholic.bystanders,Sub Health Post,Sarlahi,Mahinathpur,C-JAN-19-062
85.39411999,26.87540823,critters.lofts.cocktail,Sub Health Post,Sarlahi,Chhataul,C-JAN-19-022
85.41255289,26.8512745,woefully.whitening.grinders,Sub Health Post,Sarlahi,Sisout,C-JAN-19-095
85.43687323,26.85884813,colonels.airliner.protrusions,Sub Health Post,Sarlahi,Ramban,C-JAN-19-082
85.42086198,26.83919648,afterschool.zoned.used,Sub Health Post,Sarlahi,Rohuwa,C-JAN-19-085
85.44186251,26.824824,shopaholic.breezed.foils,Sub Health Post,Sarlahi,Bhagawatipur,C-JAN-19-017
85.40147835,26.8024656,sweetest.fewest.daft,Sub Health Post,Sarlahi,Madhubani,C-JAN-19-061
85.3953896,26.78535724,telescope.faithless.predisposes,Sub Health Post,Sarlahi,Arnaha,C-JAN-19-002
85.37014921,26.78020062,conned.libels.nonreactive,Sub Health Post,Sarlahi,Balara,C-JAN-19-008
85.34561521,26.78884151,orators.fingerprint.reliant,Sub Health Post,Sarlahi,Hathiyol,C-JAN-19-041
85.38972546,26.8023324,inhaling.squirted.hopefulness,Sub Health Post,Sarlahi,Mirjapur,C-JAN-19-066
85.3606206,26.81416926,quintet.windbreak.fuss,Sub Health Post,Sarlahi,Sudama,C-JAN-19-097
85.35929568,26.84336401,leaderships.accusing.lugging,Sub Health Post,Sarlahi,Khirwa,C-JAN-19-051
85.38094315,26.84767048,snoop.headlamps.exhibitors,Sub Health Post,Sarlahi,RamnagarBahaur,C-JAN-19-083
85.41015685,26.8285283,sternness.wakeful.sectionals,Sub Health Post,Sarlahi,Gadahiyabairi,C-JAN-19-032
85.52254245,26.88005509,envisage.trimming.holly,Sub Health Post,Sarlahi,Motipur,C-JAN-19-068
85.51331543,26.96272286,contains.reconsider.overcharge,Sub Health Post,Sarlahi,Hempur,C-JAN-19-042
85.52481063,26.98394037,assemble.jeer.doorstop,Sub Health Post,Sarlahi,Pipariya,C-JAN-19-080
85.55467392,26.98587267,poaching.surgeon.darkness,Sub Health Post,Sarlahi,Farahadawa,C-JAN-19-030
85.55501584,26.95909929,bide.hazes.carers,Sub Health Post,Sarlahi,Kabilasi,C-JAN-19-048
85.58034638,26.96097945,mogul.hipsters.assuring,Sub Health Post,Sarlahi,Kisanpur,C-JAN-19-054
85.61926941,26.9621774,gallantly.lengthens.unstuck,Sub Health Post,Sarlahi,Babarganj,C-JAN-19-005
85.55752474,26.86601169,conga.presenter.folks,District Cold Room,Sarlahi,MalangawaN.P.,C-JAN-19-064
85.33392908,26.81273834,tiptoeing.guessing.plasma,Supply Center,Sarlahi,Chhatona,C-JAN-19-023
85.41368086,26.94170976,tortellini.antic.stifle,Supply Center,Sarlahi,Manpur,C-JAN-19-065
85.48742517,27.02382511,forestry.stinging.enrolling,Supply Center,Sarlahi,Murtiya,C-JAN-19-069
85.55774688,26.90802304,wick.complying.foxy,Supply Center,Sarlahi,Salempur,C-JAN-19-087
85.56979186,27.03146157,fruitlessly.unused.skimpy,Supply Center,Sarlahi,Haripur,C-JAN-19-038
85.5909603,27.09333265,consultancy.munchkin.upgraded,Sub Center,Sarlahi,Sasapur,C-JAN-19-090
85.3988093,26.92335356,tarantula.typical.restrictive,,Sarlahi,Manpur,C-JAN-19-065
85.40817864,26.92627132,pedestrians.flummoxed.raptor,,Sarlahi,Manpur,C-JAN-19-065
85.40662034,26.92555079,assertively.ability.sickeningly,Sub Health Post,Sarlahi,Manpur,C-JAN-19-065
85.40585602,26.92413627,ailing.fielding.chaps,,Sarlahi,Manpur,C-JAN-19-065
85.46194864,27.00911263,unrated.objected.ethnically,Sub Center,Sarlahi,Barahathawa,C-JAN-19-009
85.46909506,26.88687682,teeth.renegotiate.frantically,Sub Center,Sarlahi,Sisotiya,C-JAN-19-094
85.51859166,26.938721,cardigan.exchanged.newest,Sub Center,Sarlahi,Jamuniya,C-JAN-19-045
85.6245149,26.9355756,intentioned.matriarchy.caped,Sub Center,Sarlahi,ChandraNagar,C-JAN-19-021
85.84063477,26.89392979,invitees.files.mowing,,Mahottari,Bijayalpura,C-JAN-18-015
85.60989895,26.91223399,truthful.fairgrounds.tacit,,Sarlahi,ChandraNagar,C-JAN-19-021
85.60989895,26.91223399,truthful.fairgrounds.tacit,Health Post,Sarlahi,ChandraNagar,C-JAN-19-021
85.48788999,26.82943619,tripling.shallots.mistresses,Health Post,Sarlahi,Simara,C-JAN-19-093
85.48659392,26.80903628,mildly.lounging.hoof,Sub Center,Sarlahi,Simara,C-JAN-19-093
85.40979201,26.81100608,trigger.laughably.nevertheless,Sub Center,Sarlahi,Dumariya,C-JAN-19-029
85.83891457,26.83204959,signposts.lugging.subset,,Mahottari,Hatisarwa,C-JAN-18-033
85.84437111,26.83490637,disperse.functioning.dabbing,,Mahottari,Singyahi,C-JAN-18-070
85.33682407,26.81860269,breadbasket.participating.scripts,Sub Health Post,Sarlahi,Chhatona,C-JAN-19-023
85.36386071,26.79080012,fractured.pamphlet.shampoo,Sub Center,Sarlahi,Achalgadh,C-JAN-19-001
85.37232477,26.80144186,diverting.westward.fans,Primary Health Center,Sarlahi,Achalgadh,C-JAN-19-001
85.39584203,26.91136988,starfish.elongating.ablaze,Health Post,Sarlahi,Harakthawa,C-JAN-19-037
85.40622135,26.89813151,coated.obscurely.arranger,Sub Center,Sarlahi,Harakthawa,C-JAN-19-037
85.64571739,27.06442598,audacious.mealtimes.exhibiting,Sub Center,Sarlahi,Lalbandi,C-JAN-19-056
85.64170048,27.00674324,downed.crazy.bathrobe,Sub Center,Sarlahi,Ishworpur,C-JAN-19-043
85.89825099,27.24011515,harps.enough.party,DPHO,Sindhuli,KamalamiN.P.,C-JAN-20-025
85.94193693,27.22697384,paces.became.started,Hospital,Sindhuli,KamalamiN.P.,C-JAN-20-025
85.63197576,27.32212437,date.directing.newscasters,Primary Health Center,Sindhuli,Kapilakot,C-JAN-20-026
85.91018236,27.21924252,observe.slider.eclipses,Primary Health Center,Sindhuli,KamalamiN.P.,C-JAN-20-025
86.17615003,27.04333668,oiled.rebranded.industrialist,Primary Health Center,Sindhuli,Sirthouli,C-JAN-20-046
85.86781875,27.40472654,sandbox.acumen.online,Health Post,Sindhuli,JhangajholiRalmata,C-JAN-20-021
85.89948529,27.31325562,professor.aligns.prevailing,Health Post,Sindhuli,Bhadrakali,C-JAN-20-008
86.09422345,27.24726079,otters.exportable.plead,Health Post,Sindhuli,BitijorBagaiya,C-JAN-20-012
86.13520225,27.18449452,cobra.promoter.diced,Health Post,Sindhuli,Balajor,C-JAN-20-004
86.03590257,27.1283102,salvaging.respectably.rehab,Health Post,Sindhuli,Belghari,C-JAN-20-007
86.31781267,27.21919943,corporates.whitish.staged,Health Post,Sindhuli,Solpathana,C-JAN-20-048
86.23384213,27.14762652,wings.rephrasing.lisped,Health Post,Sindhuli,Bahuntilpung,C-JAN-20-003
86.21245899,27.11318662,parachuting.horizontally.baths,Health Post,Sindhuli,TribhuvanAmbote,C-JAN-20-054
86.28596737,27.06802471,prevailing.unlovable.tinkling,Health Post,Sindhuli,Arunthakur,C-JAN-20-002
85.48570487,27.35862421,elitist.immersed.paths,Sub Health Post,Sindhuli,HariharpurGadhi,C-JAN-20-016
85.57473535,27.32810653,mapper.personifies.lodgers,Sub Health Post,Sindhuli,Mahendrajhayadi,C-JAN-20-035
85.5002273,27.29282804,rewrites.fictions.craftsman,Sub Health Post,Sindhuli,Pipalmadi,C-JAN-20-039
85.58637199,27.2166088,pumpkins.softens.confined,Sub Health Post,Sindhuli,Kyaneshwor,C-JAN-20-030
85.63704483,27.24958161,overwork.brain.authorship,Sub Health Post,Sindhuli,Kalpabrishykha,C-JAN-20-024
85.72049852,27.39750308,cabins.placed.sketchbooks,Sub Health Post,Sindhuli,Santeswori(Rampur),C-JAN-20-045
85.74901997,27.38862938,inert.typewritten.contributor,Sub Health Post,Sindhuli,Netrakali,C-JAN-20-037
85.81453583,27.42776103,seaweed.starships.prevailing,Sub Health Post,Sindhuli,KusesworDumja,C-JAN-20-029
85.78561503,27.36865827,cordiality.logo.colonnaded,Sub Health Post,Sindhuli,Tamajor,C-JAN-20-050
85.77296067,27.27925155,banishing.unapologetic.tendency,Sub Health Post,Sindhuli,Mahadevsthan,C-JAN-20-034
85.81511654,27.26642329,unmarked.thaws.grouping,Sub Health Post,Sindhuli,Dadiguranshe,C-JAN-20-013
85.8655314,27.33381465,playful.boat.yearning,Sub Health Post,Sindhuli,Amale,C-JAN-20-001
85.91725203,27.39003646,sloped.chords.twinge,Sub Health Post,Sindhuli,PuranoJhangajholi,C-JAN-20-040
85.95382856,27.36900564,loved.awarding.warned,Sub Health Post,Sindhuli,Sitalpati,C-JAN-20-047
85.96434067,27.33864115,ruled.insinuation.guacamole,Sub Health Post,Sindhuli,Majhuwa,C-JAN-20-036
85.99400206,27.32566588,recount.warns.displaces,Sub Health Post,Sindhuli,Bhimeshwor,C-JAN-20-009
85.95898169,27.30409926,looker.mushrooms.unhealthy,Sub Health Post,Sindhuli,Jalkanya,C-JAN-20-019
86.02950439,27.29344398,bobbles.hiding.objected,Sub Health Post,Sindhuli,Baseshwor,C-JAN-20-005
85.99794806,27.26582239,shakes.cashmere.metric,Sub Health Post,Sindhuli,Ratanchura,C-JAN-20-043
86.07173168,27.26937564,antelope.beautiful.recalculate,Sub Health Post,Sindhuli,BhuwaneshoriGwaltar,C-JAN-20-011
86.03795301,27.23565941,entitlements.unbothered.intermodal,Sub Health Post,Sindhuli,Tinkanya,C-JAN-20-052
